/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/479.smt2 || z3=unsat:0.05 || cvc4=unsat:0.2 || ostrich=unsat:3.65 || ostrich_catra=unsat:2.34
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1905.smt2 || z3=unsat:0.05 || cvc4=unsat:0.18 || ostrich=t || ostrich_catra=unsat:2.62
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3594.smt2 || z3=unsat:0.04 || cvc4=unsat:0.14 || ostrich=t || ostrich_catra=unsat:2.52
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3682.smt2 || z3=unsat:0.04 || cvc4=unsat:0.14 || ostrich=t || ostrich_catra=unsat:2.49
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/480.smt2 || z3=unsat:0.04 || cvc4=unsat:0.15 || ostrich=t || ostrich_catra=unsat:2.54
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3471.smt2 || z3=unsat:0.04 || cvc4=unsat:0.15 || ostrich=t || ostrich_catra=unsat:2.08
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3472.smt2 || z3=unsat:0.04 || cvc4=unsat:0.14 || ostrich=unsat:3.24 || ostrich_catra=unsat:1.99
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3595.smt2 || z3=unsat:0.05 || cvc4=unsat:0.19 || ostrich=t || ostrich_catra=unsat:2.32
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1906.smt2 || z3=unsat:0.04 || cvc4=unsat:0.15 || ostrich=t || ostrich_catra=unsat:2.1
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3683.smt2 || z3=unsat:0.03 || cvc4=unsat:0.13 || ostrich=t || ostrich_catra=unsat:2.0
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3596.smt2 || z3=unsat:0.03 || cvc4=unsat:0.14 || ostrich=unsat:3.51 || ostrich_catra=unsat:2.06
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1907.smt2 || z3=unsat:0.05 || cvc4=unsat:0.17 || ostrich=unsat:3.45 || ostrich_catra=unsat:2.15
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3684.smt2 || z3=unsat:0.05 || cvc4=unsat:0.16 || ostrich=unsat:3.41 || ostrich_catra=unsat:2.07
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3473.smt2 || z3=unsat:0.04 || cvc4=unsat:0.17 || ostrich=t || ostrich_catra=unsat:2.56
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/481.smt2 || z3=unsat:0.03 || cvc4=unsat:0.14 || ostrich=unsat:None || ostrich_catra=unsat:2.05
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3597.smt2 || z3=unsat:0.04 || cvc4=unsat:0.16 || ostrich=t || ostrich_catra=unsat:2.48
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1908.smt2 || z3=unsat:0.04 || cvc4=unsat:0.14 || ostrich=t || ostrich_catra=unsat:2.44
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/482.smt2 || z3=unsat:0.04 || cvc4=unsat:0.14 || ostrich=unsat:3.51 || ostrich_catra=unsat:2.08
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3685.smt2 || z3=unsat:0.05 || cvc4=unsat:0.17 || ostrich=t || ostrich_catra=unsat:2.52
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/483.smt2 || z3=unsat:0.03 || cvc4=unsat:0.14 || ostrich=unsat:3.3 || ostrich_catra=unsat:1.99
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3474.smt2 || z3=unsat:0.05 || cvc4=unsat:0.18 || ostrich=unsat:5.2 || ostrich_catra=unsat:2.21
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/484.smt2 || z3=unsat:0.05 || cvc4=unsat:0.17 || ostrich=unsat:3.25 || ostrich_catra=unsat:2.04
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3475.smt2 || z3=unsat:0.05 || cvc4=unsat:0.17 || ostrich=unsat:3.29 || ostrich_catra=unsat:2.09
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3960.smt2 || z3=unsat:0.05 || cvc4=unsat:0.15 || ostrich=unsat:3.14 || ostrich_catra=unsat:2.01
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1909.smt2 || z3=unsat:0.05 || cvc4=unsat:0.16 || ostrich=unsat:4.98 || ostrich_catra=unsat:2.06
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/485.smt2 || z3=unsat:0.04 || cvc4=unsat:0.15 || ostrich=unsat:3.03 || ostrich_catra=unsat:1.92
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3598.smt2 || z3=unsat:0.05 || cvc4=unsat:0.16 || ostrich=unsat:4.82 || ostrich_catra=unsat:1.94
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3961.smt2 || z3=unsat:0.04 || cvc4=unsat:0.15 || ostrich=unsat:3.07 || ostrich_catra=unsat:1.99
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3686.smt2 || z3=unsat:0.04 || cvc4=unsat:0.15 || ostrich=unsat:4.71 || ostrich_catra=unsat:2.03
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/486.smt2 || z3=unsat:0.06 || cvc4=unsat:0.27 || ostrich=unsat:4.35 || ostrich_catra=(error "Cannot handle literal str_to_int(all_1_8, all_1_7)"):2.89
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1910.smt2 || z3=unsat:0.04 || cvc4=unsat:0.16 || ostrich=unsat:3.25 || ostrich_catra=unsat:2.01
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3599.smt2 || z3=unsat:0.05 || cvc4=unsat:0.16 || ostrich=unsat:3.29 || ostrich_catra=unsat:2.08
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3962.smt2 || z3=unsat:0.05 || cvc4=unsat:0.15 || ostrich=unsat:3.93 || ostrich_catra=unsat:2.11
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3476.smt2 || z3=unsat:0.07 || cvc4=unsat:0.19 || ostrich=unsat:3.0 || ostrich_catra=unsat:1.77
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3687.smt2 || z3=unsat:0.05 || cvc4=unsat:0.13 || ostrich=unsat:2.85 || ostrich_catra=unsat:1.54
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3477.smt2 || z3=unsat:0.05 || cvc4=unsat:0.15 || ostrich=unsat:2.78 || ostrich_catra=unsat:1.59
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/487.smt2 || z3=unsat:12.36 || cvc4=unsat:7.55 || ostrich=t || ostrich_catra=(error "Cannot handle literal str_to_int(all_1_6, all_1_5)"):2.87
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/3600.smt2 || z3=unsat:0.05 || cvc4=unsat:0.15 || ostrich=unsat:2.9 || ostrich_catra=unsat:1.53
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1911.smt2 || z3=unsat:0.05 || cvc4=unsat:0.16 || ostrich=unsat:3.1 || ostrich_catra=unsat:1.89
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3963.smt2 || z3=unsat:0.06 || cvc4=unsat:0.35 || ostrich=unsat:3.43 || ostrich_catra=(error "Cannot handle literal str_to_int(all_1_8, all_1_7)"):2.51
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3688.smt2 || z3=unsat:0.05 || cvc4=unsat:0.15 || ostrich=unsat:2.89 || ostrich_catra=unsat:1.83
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3478.smt2 || z3=unsat:0.04 || cvc4=unsat:0.16 || ostrich=unsat:2.94 || ostrich_catra=unsat:1.86
/Volumes/Storage/QF_SLIA-master/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1912.smt2 || z3=unsat:0.08 || cvc4=unsat:0.19 || ostrich=unsat:3.58 || ostrich_catra=unsat:2.37
