
INFO Tue Jun 27 08:31:09 CEST 2023 JVM version: 1.8.0_121 Heap size: total: 573046784B, max: 1398276096B, free: 371374288B, nr cores: 4, using: 1
INFO: doing warm-up run...
...warm-up done!
CONFIGS baseline	lazy	nuxmv
CONFIG nuxmv IS SolveSatisfy --timeout 30000 --backend nuxmv --nr-unknown-to-start-materialise 6 --restart-timeout-factor 500 
CONFIG baseline IS SolveSatisfy --timeout 30000 --backend baseline --nr-unknown-to-start-materialise 6 --restart-timeout-factor 500 
CONFIG lazy IS SolveSatisfy --timeout 30000 --backend lazy --nr-unknown-to-start-materialise 6 --restart-timeout-factor 500 
TIMEOUT 30000
HARD TIMEOUT 18600000 milliseconds FOR ALL
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@2fa84984 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 576, completed tasks = 451]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@7b24efdd rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 575, completed tasks = 452]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@7ff942ed rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 574, completed tasks = 453]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@21090d6b rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 573, completed tasks = 454]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@a1373f7 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 572, completed tasks = 455]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@fc812fb rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 571, completed tasks = 456]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@421fe541 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 570, completed tasks = 457]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@47200390 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 569, completed tasks = 458]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@c4b7b13 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 568, completed tasks = 459]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@7d197e97 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 567, completed tasks = 460]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@32b63cb6 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 566, completed tasks = 461]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@7f991575 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 565, completed tasks = 462]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@2bcb308e rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 564, completed tasks = 463]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@1b2c2071 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 563, completed tasks = 464]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@35f350eb rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 562, completed tasks = 465]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@13925507 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 561, completed tasks = 466]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@f4f2f38 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 560, completed tasks = 467]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@71f392d8 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 559, completed tasks = 468]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@74f5fbc1 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 558, completed tasks = 469]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@49d38c93 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 557, completed tasks = 470]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@282e67e5 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 556, completed tasks = 471]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@38734f83 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 555, completed tasks = 472]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@73c2eaa6 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 554, completed tasks = 473]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@57bc1fcf rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 553, completed tasks = 474]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@430aa421 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 552, completed tasks = 475]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@7660e857 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 551, completed tasks = 476]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@9ed6b06 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 550, completed tasks = 477]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@2c35362c rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 549, completed tasks = 478]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@4c728030 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 548, completed tasks = 479]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@32cfb38f rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 547, completed tasks = 480]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@21aae04a rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 546, completed tasks = 481]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@69d03c73 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 545, completed tasks = 482]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@5ecd4ea7 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 544, completed tasks = 483]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@77d027de rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 543, completed tasks = 484]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@4b0548c6 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 542, completed tasks = 485]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@22d8e168 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 541, completed tasks = 486]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@25778098 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 540, completed tasks = 487]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@6f158f85 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 539, completed tasks = 488]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@47ecf376 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 538, completed tasks = 489]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@7f4903a2 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 537, completed tasks = 490]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@543a8de6 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 536, completed tasks = 491]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@4ba2cb9a rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 535, completed tasks = 492]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@8fdbc0a rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 534, completed tasks = 493]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@12930c9b rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 533, completed tasks = 494]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@10a994e6 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 532, completed tasks = 495]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@6e813d92 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 531, completed tasks = 496]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@5d416efd rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 530, completed tasks = 497]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@1be7a61f rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 529, completed tasks = 498]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@5a80e386 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 528, completed tasks = 499]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@7fefb80d rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 527, completed tasks = 500]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@168694a1 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 526, completed tasks = 501]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@4727f77b rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 525, completed tasks = 502]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@22e8f4b1 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 524, completed tasks = 503]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@50305610 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 523, completed tasks = 504]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@28a318de rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 522, completed tasks = 505]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@51ac36cd rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 521, completed tasks = 506]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@42d7d7e rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 520, completed tasks = 507]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@2b0d269a rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 519, completed tasks = 508]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@3e8c093e rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 518, completed tasks = 509]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@40ffd8f2 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 517, completed tasks = 510]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@6b2d671b rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 516, completed tasks = 511]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@8443a9 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 515, completed tasks = 512]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@374e5e75 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 514, completed tasks = 513]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@78050c4a rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 513, completed tasks = 514]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@5af8c12 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 512, completed tasks = 515]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@168ab70f rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 511, completed tasks = 516]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@3c8ece94 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 510, completed tasks = 517]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@e2acc97 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 509, completed tasks = 518]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@5f63d739 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 508, completed tasks = 519]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@179a43dd rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 507, completed tasks = 520]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@2010b704 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 506, completed tasks = 521]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@3f07eb3f rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 505, completed tasks = 522]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@7026a1ff rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 504, completed tasks = 523]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@49b9ffc3 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 503, completed tasks = 524]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@315c7c43 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 502, completed tasks = 525]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@fa3e4ea rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 501, completed tasks = 526]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@27d923ba rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 500, completed tasks = 527]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@e8caa00 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 499, completed tasks = 528]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@30ff7d71 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 498, completed tasks = 529]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@78b9c19 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 497, completed tasks = 530]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@5e6e5798 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 496, completed tasks = 531]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@33242b4e rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 495, completed tasks = 532]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@76a6522b rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 494, completed tasks = 533]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@50cb4706 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 493, completed tasks = 534]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@f354b7d rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 492, completed tasks = 535]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@19728ef6 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 491, completed tasks = 536]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@588a6f41 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 490, completed tasks = 537]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@76ac620c rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 489, completed tasks = 538]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@4f7fd7a2 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 488, completed tasks = 539]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@30d7978a rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 487, completed tasks = 540]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@7cbecedf rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 486, completed tasks = 541]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@3608b74d rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 485, completed tasks = 542]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@61a27d58 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 484, completed tasks = 543]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@5f561e7f rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 483, completed tasks = 544]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@79c0210a rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 482, completed tasks = 545]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@615c7b5b rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 481, completed tasks = 546]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@7167287b rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 480, completed tasks = 547]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@698dbf03 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 479, completed tasks = 548]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@31c50fb0 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 478, completed tasks = 549]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@6abac0ef rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 477, completed tasks = 550]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@6c6f7353 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 476, completed tasks = 551]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@5f50579b rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 475, completed tasks = 552]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@6d301c84 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 474, completed tasks = 553]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@284a314e rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 473, completed tasks = 554]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@34e566b5 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 472, completed tasks = 555]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@6b16012d rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 471, completed tasks = 556]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@1b1d7bc0 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 470, completed tasks = 557]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@4ddc3e59 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 469, completed tasks = 558]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@7c86dad9 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 468, completed tasks = 559]
WARN: error running experiment: java.util.concurrent.RejectedExecutionException: Task java.util.concurrent.FutureTask@24db8386 rejected from java.util.concurrent.ThreadPoolExecutor@3dfcf45d[Shutting down, pool size = 1, active threads = 1, queued tasks = 467, completed tasks = 560]
